region,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_discount,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi
Jakarta Utara,0.00,2090000.00,4.10,2.00,2.00,Kos Campur,9.00,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,1.00,1425000.00,4.90,16.00,26.00,Kos Putri,7.92,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,0.00,1525000.00,4.60,9.00,11.00,Kos Putri,20.80,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Jakarta Barat,0.00,1325000.00,4.80,7.00,13.00,Kos Putri,7.92,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
Jakarta Timur,0.00,2185000.00,4.30,3.00,6.00,Kos Campur,12.00,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Pusat,0.00,1640000.00,4.80,49.00,81.00,Kos Putri,6.00,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
Jakarta Pusat,0.00,1735000.00,4.60,19.00,26.00,Kos Putri,6.00,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
Jakarta Pusat,0.00,1782500.00,4.90,6.00,5.00,Kos Putri,12.00,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
Jakarta Timur,0.00,1543000.00,4.80,3.00,6.00,Kos Putri,8.75,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
Jakarta Timur,0.00,1225000.00,4.50,4.00,9.00,Kos Putri,6.00,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2285000.00,4.60,29.00,83.00,Kos Putri,7.00,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
Jakarta Selatan,0.00,2365000.00,4.50,30.00,54.00,Kos Campur,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,2905000.00,4.90,2.00,3.00,Kos Campur,24.00,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0
Jakarta Barat,1.00,2115000.00,4.60,9.00,20.00,Kos Putri,18.00,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
Jakarta Barat,1.00,2020000.00,4.60,10.00,17.00,Kos Putri,14.00,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
Jakarta Barat,0.00,2020000.00,4.90,11.00,21.00,Kos Putri,12.00,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,1.00,1925000.00,4.80,24.00,37.00,Kos Putri,8.75,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,1129000.00,4.80,62.00,81.00,Kos Campur,9.00,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
Jakarta Pusat,1.00,1125000.00,4.90,9.00,14.00,Kos Campur,5.00,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
Jakarta Selatan,0.00,2400000.00,4.50,70.00,133.00,Kos Campur,12.00,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2825000.00,4.50,22.00,43.00,Kos Campur,10.80,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
Jakarta Barat,1.00,1589000.00,4.30,2.00,18.00,Kos Campur,9.89,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Jakarta Selatan,1.00,2780000.00,4.50,14.00,37.00,Kos Campur,10.80,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2637500.00,4.80,7.00,10.00,Kos Putri,10.50,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2400000.00,4.80,4.00,14.00,Kos Putri,8.75,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,2275000.00,3.50,1.00,4.00,Kos Campur,8.64,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
Jakarta Pusat,0.00,1825000.00,4.90,3.00,12.00,Kos Campur,7.50,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Selatan,0.00,1125000.00,4.50,8.00,18.00,Kos Putra,6.30,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,2210000.00,4.80,21.00,36.00,Kos Putri,9.00,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
Jakarta Selatan,0.00,1875000.00,4.90,23.00,33.00,Kos Putri,9.60,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1775000.00,4.90,24.00,35.00,Kos Putri,7.00,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Utara,0.00,1465000.00,0.00,0.00,2.00,Kos Putri,12.00,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
Jakarta Utara,0.00,1420000.00,5.00,1.00,11.00,Kos Putri,9.00,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
Jakarta Barat,1.00,2875000.00,4.60,4.00,13.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Jakarta Barat,0.00,1625000.00,4.60,3.00,5.00,Kos Campur,9.00,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
Jakarta Barat,0.00,1325000.00,4.40,3.00,3.00,Kos Campur,9.00,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0
Jakarta Timur,0.00,1267000.00,5.00,1.00,3.00,Kos Campur,10.24,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Selatan,0.00,2162500.00,4.60,1.00,6.00,Kos Campur,20.67,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,3274000.00,4.60,9.00,19.00,Kos Putri,11.78,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,2325000.00,5.00,1.00,1.00,Kos Campur,10.80,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Jakarta Pusat,0.00,1225000.00,4.50,2.00,5.00,Kos Campur,10.08,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
Jakarta Pusat,0.00,1175000.00,4.40,3.00,3.00,Kos Campur,7.84,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
Jakarta Pusat,0.00,875000.00,0.00,0.00,5.00,Kos Campur,9.36,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
Jakarta Pusat,0.00,1375000.00,4.60,3.00,3.00,Kos Campur,11.76,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Jakarta Pusat,1.00,2685000.00,4.90,10.00,12.00,Kos Campur,19.84,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
Jakarta Pusat,1.00,2225000.00,4.60,20.00,51.00,Kos Campur,15.00,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
Jakarta Selatan,1.00,1735000.00,4.60,1.00,3.00,Kos Campur,8.32,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Timur,3.00,1800000.00,0.00,0.00,0.00,Kos Putri,6.24,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2025000.00,4.30,8.00,19.00,Kos Campur,10.50,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
Jakarta Timur,0.00,2739000.00,5.00,6.00,22.00,Kos Campur,16.00,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
Jakarta Barat,0.00,1725000.00,5.00,3.00,15.00,Kos Putri,9.00,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0
Jakarta Barat,0.00,945000.00,5.00,3.00,15.00,Kos Putri,9.00,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0
Jakarta Selatan,0.00,2159400.00,4.80,15.00,37.00,Kos Putri,16.00,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2325000.00,5.00,6.00,16.00,Kos Putra,9.00,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2025000.00,4.80,4.00,8.00,Kos Putra,12.00,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1830000.00,4.80,47.00,78.00,Kos Campur,7.68,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,1545000.00,4.90,17.00,25.00,Kos Putri,7.50,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Jakarta Pusat,0.00,1564000.00,4.80,93.00,143.00,Kos Campur,5.50,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Pusat,1.00,1386600.00,4.50,7.00,11.00,Kos Campur,2.70,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,1640000.00,4.60,11.00,21.00,Kos Campur,6.00,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
Jakarta Timur,0.00,1425000.00,4.80,15.00,41.00,Kos Campur,9.99,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,2780000.00,4.80,5.00,14.00,Kos Putri,15.90,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2162500.00,4.80,37.00,66.00,Kos Putri,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,1991500.00,4.80,21.00,29.00,Kos Putri,6.72,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2575000.00,4.90,1.00,5.00,Kos Putri,15.00,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
Jakarta Selatan,1.00,2325000.00,4.60,36.00,73.00,Kos Putri,12.00,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2925000.00,4.90,15.00,17.00,Kos Campur,13.80,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
Jakarta Selatan,3.00,2258000.00,4.60,102.00,245.00,Kos Campur,16.00,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1865000.00,4.10,3.00,4.00,Kos Putri,25.00,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
Jakarta Selatan,0.00,1725000.00,4.40,8.00,14.00,Kos Putri,16.00,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
Jakarta Selatan,0.00,1225000.00,4.90,1.00,3.00,Kos Putri,6.00,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
Jakarta Selatan,0.00,3025000.00,4.80,34.00,57.00,Kos Campur,14.19,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,2400000.00,4.80,26.00,51.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Jakarta Barat,3.00,2500000.00,4.80,117.00,222.00,Kos Campur,12.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Jakarta Barat,1.00,3000000.00,4.60,26.00,46.00,Kos Campur,16.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
Jakarta Barat,0.00,3500000.00,4.80,9.00,13.00,Kos Campur,25.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Jakarta Barat,0.00,2800000.00,4.80,6.00,9.00,Kos Campur,16.00,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
Jakarta Selatan,0.00,2725000.00,4.60,6.00,13.00,Kos Campur,14.28,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,3350000.00,4.60,23.00,65.00,Kos Putri,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Barat,0.00,2352500.00,4.60,5.00,13.00,Kos Campur,15.54,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,2542500.00,4.90,1.00,4.00,Kos Campur,15.54,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,2780000.00,4.40,7.00,20.00,Kos Campur,15.54,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,1.00,1820500.00,4.90,19.00,32.00,Kos Putri,13.50,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,3025000.00,4.90,15.00,28.00,Kos Putri,7.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
Jakarta Barat,0.00,1185000.00,4.30,8.00,10.00,Kos Campur,6.25,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,1.00,1839500.00,4.60,58.00,92.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
Jakarta Selatan,0.00,2825000.00,4.60,3.00,6.00,Kos Campur,10.24,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2877000.00,4.90,2.00,3.00,Kos Campur,10.80,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2877000.00,4.90,2.00,3.00,Kos Campur,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Pusat,0.00,1450000.00,4.80,9.00,31.00,Kos Campur,8.75,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
Jakarta Selatan,0.00,1545000.00,4.80,16.00,19.00,Kos Putra,16.00,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
Jakarta Barat,0.00,2305000.00,4.90,14.00,34.00,Kos Campur,17.50,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Pusat,1.00,2325000.00,4.90,45.00,73.00,Kos Campur,15.00,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,1825000.00,4.80,10.00,14.00,Kos Putri,8.80,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
Jakarta Barat,0.00,1754000.00,4.40,2.00,4.00,Kos Campur,20.00,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,3105000.00,4.60,15.00,40.00,Kos Campur,12.21,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
Jakarta Timur,0.00,1400000.00,4.80,3.00,5.00,Kos Putra,22.00,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Jakarta Timur,0.00,1200000.00,0.00,0.00,2.00,Kos Putra,8.58,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Timur,2.00,1012000.00,4.80,14.00,19.00,Kos Putra,8.58,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Jakarta Timur,0.00,600000.00,4.80,3.00,4.00,Kos Putra,6.38,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Jakarta Pusat,1.00,2850000.00,4.60,2.00,15.00,Kos Campur,16.00,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0
Jakarta Pusat,1.00,2300000.00,0.00,0.00,3.00,Kos Campur,9.60,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
Jakarta Utara,3.00,2141000.00,0.00,0.00,3.00,Kos Campur,10.24,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Utara,0.00,2095000.00,0.00,0.00,4.00,Kos Campur,11.84,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Utara,0.00,1957000.00,4.50,1.00,7.00,Kos Campur,10.24,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,1.00,2325000.00,0.00,0.00,5.00,Kos Campur,9.00,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Pusat,0.00,2985000.00,4.80,50.00,77.00,Kos Campur,15.75,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,3505000.00,4.60,22.00,47.00,Kos Campur,17.50,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,3815000.00,4.90,7.00,11.00,Kos Campur,21.00,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,2.00,1865000.00,0.00,0.00,0.00,Kos Putri,9.80,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
Jakarta Selatan,0.00,1545000.00,5.00,5.00,20.00,Kos Putri,8.96,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
Jakarta Selatan,0.00,2447500.00,4.90,4.00,7.00,Kos Putri,16.00,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
Jakarta Selatan,0.00,3325000.00,4.60,17.00,30.00,Kos Campur,14.40,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,3025000.00,4.60,34.00,67.00,Kos Campur,14.40,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,1925000.00,4.40,1.00,13.00,Kos Putri,12.80,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,4205000.00,4.80,13.00,25.00,Kos Campur,15.00,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,2.00,3530500.00,4.80,7.00,8.00,Kos Campur,6.00,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
Jakarta Timur,0.00,1129000.00,4.90,9.00,13.00,Kos Putri,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,1675000.00,4.60,36.00,75.00,Kos Campur,10.50,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
Jakarta Pusat,0.00,2070000.00,0.00,0.00,2.00,Kos Campur,7.29,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2590000.00,4.60,16.00,28.00,Kos Putri,14.80,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2325000.00,4.80,12.00,11.00,Kos Putri,10.00,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
Jakarta Utara,0.00,1451000.00,4.00,1.00,1.00,Kos Campur,6.00,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
Jakarta Utara,0.00,1267000.00,5.00,1.00,6.00,Kos Campur,6.00,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
Jakarta Utara,1.00,1225000.00,5.00,1.00,2.00,Kos Campur,4.00,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
Jakarta Barat,1.00,1700000.00,4.90,3.00,3.00,Kos Campur,9.00,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Barat,1.00,1700000.00,4.90,3.00,3.00,Kos Campur,9.00,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Barat,0.00,1500000.00,4.00,3.00,10.00,Kos Campur,9.00,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Jakarta Selatan,1.00,3065000.00,4.50,3.00,10.00,Kos Putra,17.48,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
Jakarta Selatan,2.00,2780000.00,4.80,4.00,20.00,Kos Putra,14.72,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
Jakarta Selatan,0.00,2495000.00,4.60,3.00,10.00,Kos Putra,16.72,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
Jakarta Selatan,0.00,2360000.00,4.80,11.00,18.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2025000.00,4.80,11.00,15.00,Kos Putri,10.00,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2125000.00,4.50,11.00,24.00,Kos Campur,15.00,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
Jakarta Barat,0.00,2275000.00,5.00,1.00,4.00,Kos Putra,10.24,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0
Jakarta Barat,2.00,2175000.00,4.80,20.00,28.00,Kos Putra,8.96,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0
